order_id,user_id,order_time,product_category,product_subcategory,product_name,unit_price,quantity,total_amount,province,city,gender,age,is_member
323844,6017,24:09.3,运动服装,下装,运动长裤,421.74,1,421.74,江苏,无锡,女,34,否
387704,1472,37:21.8,运动鞋,跑步鞋,太阳能动力,876.33,1,876.33,福建,漳州,男,31,否
6001,7596,11:20.3,运动服装,下装,足球短裤,255.06,1,255.06,青海,海东,女,24,是
253251,9045,54:38.7,运动装备,篮球装备,护膝,123.58,1,123.58,福建,厦门,男,33,是
136541,2233,14:12.7,运动鞋,篮球鞋,哈登系列,1532.27,1,1532.27,河南,许昌,男,18,否
64719,7018,20:40.5,运动服装,下装,训练短裤,228.58,1,228.58,北京,北京,女,27,是
349286,4708,37:07.8,运动服装,上衣,运动夹克,533.1,2,1066.2,西藏,日喀则,女,23,是
408440,4222,02:09.0,运动配饰,包袋,球包,335.73,1,335.73,山东,威海,男,27,是
167621,7248,56:07.6,运动鞋,跑步鞋,极速系列,1276.27,1,1276.27,浙江,绍兴,男,25,否
268493,2255,19:46.8,运动服装,外套,运动风衣,889.64,1,889.64,甘肃,天水,女,40,否
253641,3166,37:56.2,运动鞋,训练鞋,阿尔法训练师,644.96,1,644.96,黑龙江,齐齐哈尔,女,30,是
292350,3890,38:23.6,运动鞋,休闲鞋,加赛尔系列,603.09,1,603.09,上海,上海,男,41,是
160604,8458,48:34.2,运动服装,下装,运动长裤,361.94,1,361.94,云南,昆明,男,31,是
148304,8885,10:49.4,运动装备,足球装备,脚踝绑带,108.64,1,108.64,北京,北京,男,46,是
296914,5378,28:27.5,运动鞋,训练鞋,锋锐系列,595.52,1,595.52,江苏,南通,男,32,是
310723,6634,56:29.2,运动装备,训练装备,握力器,130.96,2,261.92,广东,中山,男,25,是
229793,3488,06:29.1,运动服装,上衣,运动卫衣,381.08,1,381.08,江苏,南京,男,44,是
100316,7861,27:24.4,运动鞋,训练鞋,银河系列,427.94,2,855.88,贵州,安顺,男,26,是
235112,9346,41:10.8,运动装备,足球装备,护腿板,200.2,1,200.2,青海,海东,男,29,是
177261,5176,28:54.6,运动服装,上衣,跑步T恤,316.02,1,316.02,贵州,贵阳,女,18,否
385842,6107,58:54.6,运动鞋,休闲鞋,加赛尔系列,563.11,1,563.11,上海,上海,男,33,是
325258,4829,45:06.6,运动鞋,训练鞋,锋锐系列,609.18,1,609.18,天津,天津,女,27,是
83152,2432,01:33.3,运动配饰,包袋,健身包,286.74,1,286.74,江西,南昌,女,44,否
155641,5150,53:45.9,运动服装,下装,训练短裤,206.12,2,412.24,内蒙古,鄂尔多斯,女,41,是
253095,6618,52:54.3,运动装备,篮球装备,护膝,105.08,1,105.08,内蒙古,鄂尔多斯,男,47,是
346512,2089,18:33.8,运动服装,外套,运动风衣,380.59,1,380.59,内蒙古,呼和浩特,男,26,是
44877,618,52:28.6,运动鞋,跑步鞋,阿迪达斯超动力,940.96,1,940.96,安徽,芜湖,男,34,是
89438,1224,08:15.3,运动鞋,跑步鞋,阿尔法弹力,795.53,1,795.53,山东,威海,男,29,否
4071,916,20:50.7,运动装备,篮球装备,护臂,167.52,1,167.52,湖南,湘潭,男,31,否
281624,3393,06:34.1,运动鞋,足球鞋,科帕系列,1039.42,2,2078.84,山东,济南,男,43,否
426662,9129,11:23.6,运动服装,上衣,训练背心,150.99,1,150.99,江苏,无锡,女,32,是
489698,6741,51:53.7,运动服装,套装,运动套装,750.3,2,1500.6,海南,三亚,女,24,是
356863,4455,35:37.6,运动装备,训练装备,弹力带,115.86,2,231.72,四川,南充,男,20,是
424410,7907,49:57.0,运动装备,篮球装备,运动护具,249.38,1,249.38,新疆,克拉玛依,女,32,是
377823,5066,36:28.9,运动服装,下装,跑步紧身裤,343.39,2,686.78,河南,许昌,男,34,是
158921,8867,08:13.3,运动鞋,足球鞋,F50系列,889.07,1,889.07,新疆,喀什,女,27,是
175758,5889,33:22.2,运动配饰,包袋,球包,666.97,1,666.97,河南,新乡,女,44,否
244556,3883,28:26.1,运动服装,上衣,足球球衣,436.78,1,436.78,广东,珠海,女,29,否
205726,8574,59:17.4,运动服装,套装,运动套装,600.35,2,1200.7,安徽,蚌埠,女,42,是
364989,4635,29:24.0,运动配饰,帽子,训练帽,115.51,2,231.02,贵州,遵义,女,30,是
190372,4574,02:59.8,运动服装,下装,跑步紧身裤,296.86,1,296.86,重庆,重庆,女,31,否
402828,7017,19:35.2,运动服装,上衣,跑步T恤,226.42,1,226.42,山东,青岛,女,30,否
315423,9256,24:09.9,运动装备,训练装备,弹力带,148.08,1,148.08,山东,临沂,女,41,否
493969,6992,34:08.0,运动鞋,跑步鞋,太阳能动力,1124.06,1,1124.06,广东,珠海,男,30,是
218966,4708,46:48.8,运动装备,训练装备,跳绳,128.16,2,256.32,西藏,日喀则,女,23,是
466282,2087,32:32.6,运动装备,足球装备,护踝,177.78,2,355.56,西藏,拉萨,女,47,是
453099,8935,02:19.9,运动服装,套装,足球套装,744.39,2,1488.78,安徽,蚌埠,男,24,是
407209,8138,42:09.6,运动配饰,包袋,腰包,226.56,1,226.56,青海,西宁,女,20,否
265485,3212,00:45.8,运动鞋,休闲鞋,贝壳头系列,649.28,1,649.28,上海,上海,男,21,是
163567,726,03:08.9,运动服装,下装,篮球短裤,272.34,1,272.34,黑龙江,哈尔滨,女,31,否
389492,4396,26:01.6,运动装备,足球装备,护腿板,130.47,2,260.94,吉林,延边,男,29,是
125769,1739,51:09.8,运动鞋,休闲鞋,桑巴系列,852.53,1,852.53,河南,洛阳,女,20,是
56361,1308,47:40.8,运动装备,篮球装备,护膝,162.17,1,162.17,辽宁,沈阳,女,20,是
127026,4494,58:34.0,运动服装,上衣,训练T恤,244.93,1,244.93,云南,曲靖,女,25,是
122919,6568,19:46.8,运动服装,套装,赛事套装,993.05,1,993.05,天津,天津,男,24,是
212232,8982,32:59.6,运动服装,上衣,跑步T恤,256.23,2,512.46,陕西,西安,女,33,否
216097,8095,58:01.9,运动鞋,休闲鞋,贝壳头系列,800.01,1,800.01,江西,九江,男,25,是
70840,7397,26:24.7,运动服装,上衣,足球球衣,650.51,1,650.51,重庆,重庆,女,24,是
362224,6569,23:31.0,运动鞋,休闲鞋,NMD系列,829.87,2,1659.74,北京,北京,男,18,是
287412,2115,50:41.1,运动服装,外套,训练外套,447.62,1,447.62,宁夏,银川,女,21,否
168840,8061,56:57.5,运动服装,上衣,训练T恤,218.42,2,436.84,广东,东莞,男,34,是
462805,2041,19:51.1,运动配饰,包袋,腰包,180.69,1,180.69,天津,天津,女,19,是
187262,7206,55:48.3,运动装备,训练装备,弹力带,66.2,2,132.4,贵州,遵义,女,24,是
244833,8116,33:12.4,运动服装,下装,足球短裤,234.69,1,234.69,内蒙古,鄂尔多斯,女,20,是
142000,4621,11:26.3,运动服装,外套,连帽外套,579.57,1,579.57,上海,上海,女,19,否
233258,4480,39:22.5,运动配饰,包袋,球包,319.99,3,959.97,江苏,无锡,男,18,是
87997,4498,43:08.1,运动服装,套装,赛事套装,979.25,1,979.25,浙江,杭州,男,18,是
337225,5,34:08.3,运动服装,外套,保暖外套,860.96,2,1721.92,山东,临沂,女,31,是
482480,2911,11:00.0,运动服装,套装,运动套装,609.89,2,1219.78,广西,柳州,女,39,是
142167,9705,37:57.7,运动鞋,跑步鞋,超新星,791.46,1,791.46,河北,廊坊,男,26,是
253689,763,01:03.8,运动鞋,训练鞋,银河系列,429.78,1,429.78,四川,成都,男,36,否
230091,8860,35:56.3,运动配饰,手套,保暖手套,179.39,1,179.39,广东,广州,女,23,是
259242,2178,34:39.8,运动服装,上衣,运动夹克,430.85,1,430.85,重庆,重庆,男,33,是
382169,5084,40:08.7,运动服装,上衣,运动POLO衫,272.77,3,818.31,安徽,合肥,男,26,是
69237,7237,45:23.7,运动服装,下装,运动七分裤,243.06,2,486.12,广西,柳州,男,29,否
455589,5128,50:02.0,运动服装,下装,足球短裤,253.48,2,506.96,江西,九江,男,48,是
146844,2970,22:08.5,运动鞋,跑步鞋,极速系列,1192.9,2,2385.8,吉林,延边,女,31,是
351826,7591,41:24.6,运动鞋,训练鞋,锋锐系列,806.6,1,806.6,福建,厦门,男,22,否
348931,9071,49:32.3,运动服装,上衣,足球球衣,403.52,3,1210.56,广东,佛山,女,34,是
140447,3757,24:24.8,运动服装,下装,篮球短裤,191.91,2,383.82,山东,威海,女,53,是
69229,5881,52:41.3,运动鞋,训练鞋,耐力系列,666.4,1,666.4,云南,曲靖,女,32,否
393708,2173,18:28.7,运动装备,篮球装备,运动护具,129.02,1,129.02,辽宁,大连,男,28,是
8844,3146,52:03.9,运动服装,套装,运动套装,847.08,1,847.08,重庆,重庆,男,28,否
287548,5214,25:54.3,运动装备,足球装备,足球,194.7,1,194.7,湖北,荆州,女,38,是
65218,5065,16:00.6,运动装备,训练装备,跳绳,92.16,1,92.16,广东,深圳,女,44,是
67924,7010,36:32.5,运动服装,外套,运动风衣,769.66,2,1539.32,安徽,合肥,男,26,是
275,2248,34:27.5,运动装备,训练装备,跳绳,146.38,2,292.76,北京,北京,女,30,否
221079,1588,11:15.8,运动配饰,其他配饰,运动头带,86.78,2,173.56,黑龙江,齐齐哈尔,男,29,是
397264,99,07:59.5,运动鞋,训练鞋,耐力系列,593.22,1,593.22,山西,太原,男,26,是
130932,5431,10:21.9,运动服装,下装,足球短裤,287.85,2,575.7,吉林,延边,女,31,是
36795,1236,19:56.7,运动鞋,休闲鞋,NMD系列,995.93,1,995.93,重庆,重庆,男,19,否
71519,1239,00:46.1,运动服装,套装,运动套装,473.56,2,947.12,广东,广州,女,19,是
142065,7246,03:35.2,运动配饰,包袋,腰包,162.19,1,162.19,河南,洛阳,男,28,否
388015,3667,02:29.2,运动服装,套装,足球套装,768.54,1,768.54,河南,新乡,女,19,是
373174,9670,21:30.8,运动装备,训练装备,弹力带,79.17,1,79.17,辽宁,沈阳,男,28,是
121202,3593,57:26.9,运动服装,上衣,训练背心,210.4,1,210.4,重庆,重庆,男,41,否
432542,9111,05:12.6,运动装备,足球装备,足球,394.15,3,1182.45,宁夏,石嘴山,男,23,是
378066,9071,28:55.9,运动服装,上衣,训练背心,177.06,1,177.06,广东,佛山,女,34,是
410507,6481,52:10.9,运动服装,上衣,训练T恤,286.17,1,286.17,黑龙江,齐齐哈尔,女,29,否
494947,3689,53:21.3,运动配饰,帽子,遮阳帽,199.43,2,398.86,海南,三亚,女,35,是
180499,1630,21:30.5,运动服装,上衣,训练背心,197.29,2,394.58,上海,上海,男,25,是
147203,5406,21:30.5,运动服装,下装,训练短裤,168.13,1,168.13,河南,郑州,女,31,是
53782,758,40:49.7,运动服装,套装,训练套装,682.24,2,1364.48,浙江,绍兴,女,26,是
230576,8114,39:47.1,运动服装,套装,赛事套装,825.94,3,2477.82,河北,石家庄,女,20,是
75953,4945,08:59.0,运动鞋,足球鞋,F50系列,1110.53,1,1110.53,四川,绵阳,男,33,是
128227,18,42:42.7,运动配饰,手套,训练手套,200.09,1,200.09,宁夏,银川,男,24,否
353679,4908,18:10.8,运动服装,外套,连帽外套,508.19,2,1016.38,山西,太原,女,39,否
113477,2963,35:55.5,运动配饰,包袋,健身包,241.27,2,482.54,陕西,咸阳,男,26,是
369023,5328,02:52.4,运动服装,外套,羽绒服,1390.01,1,1390.01,天津,天津,女,50,否
413125,6453,06:45.3,运动鞋,训练鞋,锋锐系列,671.36,1,671.36,福建,泉州,男,41,是
284138,7571,44:36.5,运动装备,足球装备,护踝,137.57,1,137.57,山东,临沂,男,20,否
323740,3459,20:11.4,运动鞋,休闲鞋,史密斯系列,728.56,2,1457.12,浙江,宁波,男,23,否
482095,1313,35:39.1,运动服装,套装,训练套装,928.31,2,1856.62,江西,上饶,女,20,否
394254,3047,16:44.7,运动配饰,包袋,装备包,387.12,1,387.12,安徽,安庆,男,18,是
499594,2796,43:54.1,运动鞋,训练鞋,银河系列,429.72,2,859.44,辽宁,抚顺,女,20,是
26172,7537,01:48.0,运动鞋,训练鞋,锋锐系列,485.97,1,485.97,山东,济南,男,32,是
368927,4451,48:58.3,运动鞋,篮球鞋,特雷杨系列,1261.21,1,1261.21,河南,许昌,男,21,否
360071,3180,26:09.7,运动服装,下装,足球短裤,255.9,1,255.9,福建,厦门,男,27,是
170873,8912,18:28.5,运动配饰,手套,足球守门员手套,407.02,2,814.04,四川,宜宾,男,19,是
96278,6591,41:40.0,运动服装,下装,训练短裤,235.06,2,470.12,天津,天津,女,37,是
494015,818,43:24.8,运动装备,足球装备,足球,258.21,1,258.21,青海,海东,男,42,否
74988,8592,30:18.1,运动配饰,帽子,针织帽,166.9,1,166.9,安徽,合肥,女,23,是
216881,9329,34:47.3,运动服装,上衣,足球球衣,590.3,2,1180.6,陕西,渭南,女,25,是
486644,711,47:03.8,运动装备,足球装备,足球,235.35,1,235.35,云南,丽江,男,27,是
182510,3874,34:28.2,运动鞋,户外鞋,特锐斯徒步者,1106.62,1,1106.62,云南,昆明,男,42,否
473835,5264,45:49.8,运动服装,下装,运动长裤,254.95,1,254.95,天津,天津,男,31,否
150196,9054,25:46.2,运动服装,下装,足球短裤,188.06,3,564.18,浙江,宁波,女,29,否
391578,2538,34:08.6,运动装备,篮球装备,篮球,203.68,2,407.36,北京,北京,女,30,是
161254,7113,01:49.9,运动装备,篮球装备,运动护具,190.21,1,190.21,重庆,重庆,男,31,否
441601,8189,04:21.3,运动配饰,其他配饰,运动头带,124.8,1,124.8,上海,上海,女,39,否
435779,7548,49:08.3,运动服装,套装,足球套装,682.36,2,1364.72,海南,三亚,女,22,否
73519,5650,08:06.9,运动装备,足球装备,护腿板,195.4,1,195.4,湖南,株洲,女,19,是
462373,8692,49:31.5,运动装备,训练装备,瑜伽垫,259.99,1,259.99,山西,太原,男,44,否
298716,1974,14:26.7,运动服装,下装,跑步紧身裤,349.03,1,349.03,内蒙古,鄂尔多斯,女,44,否
104725,4107,31:48.0,运动配饰,手套,足球守门员手套,340.74,1,340.74,浙江,杭州,女,40,是
91457,1245,22:40.4,运动鞋,足球鞋,X系列,1517.4,1,1517.4,四川,绵阳,女,26,是
35879,1718,45:49.4,运动鞋,跑步鞋,超新星,866.81,2,1733.62,广东,深圳,男,24,是
439062,9325,50:44.1,运动服装,下装,训练紧身裤,307.31,2,614.62,海南,儋州,女,32,是
354822,7413,48:01.0,运动服装,下装,训练紧身裤,372.85,1,372.85,陕西,咸阳,女,33,否
100205,6680,32:37.0,运动鞋,休闲鞋,史密斯系列,891.71,1,891.71,西藏,日喀则,男,21,否
375824,7464,45:57.2,运动服装,下装,篮球短裤,257.28,1,257.28,山东,临沂,女,30,是
173094,8273,41:17.6,运动装备,足球装备,足球,250.13,1,250.13,上海,上海,女,18,是
761,481,40:31.4,运动鞋,户外鞋,特锐斯速行,900.1,1,900.1,辽宁,大连,男,50,否
26843,6064,25:40.7,运动配饰,包袋,健身包,413.64,2,827.28,湖南,长沙,女,41,是
209359,3845,58:28.9,运动服装,上衣,训练背心,178.11,1,178.11,重庆,重庆,男,30,是
237442,6741,33:42.4,运动服装,上衣,篮球上衣,193.32,1,193.32,海南,三亚,女,24,是
149662,3387,52:12.3,运动服装,套装,训练套装,856.89,3,2570.67,上海,上海,女,29,是
21797,4072,50:05.8,运动鞋,足球鞋,F50系列,1405.36,1,1405.36,云南,曲靖,女,29,否
475262,4845,37:23.3,运动鞋,训练鞋,耐力系列,487.34,2,974.68,江西,上饶,男,29,是
292612,7821,49:46.1,运动鞋,篮球鞋,特雷杨系列,988.35,1,988.35,天津,天津,男,18,是
30600,9298,02:17.5,运动装备,训练装备,握力器,136.92,1,136.92,重庆,重庆,男,34,否
391067,2047,49:13.3,运动服装,下装,足球短裤,289.74,1,289.74,山西,运城,男,29,是
286670,6962,09:07.2,运动鞋,篮球鞋,D罗斯系列,1045.28,2,2090.56,河北,石家庄,女,23,是
11552,4506,46:23.2,运动鞋,跑步鞋,超新星,975.19,1,975.19,广西,南宁,女,25,是
90941,5818,11:46.8,运动服装,外套,防风夹克,543.74,1,543.74,湖北,襄阳,女,33,是
361120,6796,56:34.8,运动服装,上衣,跑步T恤,199.94,1,199.94,山东,临沂,女,21,是
142915,947,04:22.9,运动服装,外套,保暖外套,868.05,2,1736.1,山西,大同,男,31,是
80775,1924,03:48.4,运动装备,足球装备,护腿板,143.73,1,143.73,安徽,合肥,男,26,否
284731,2315,43:25.1,运动服装,下装,训练短裤,204.68,2,409.36,上海,上海,女,19,是
338712,5145,23:35.1,运动鞋,休闲鞋,桑巴系列,577.46,1,577.46,四川,南充,男,44,是
66705,7691,22:12.5,运动鞋,训练鞋,锋锐系列,517.92,1,517.92,天津,天津,男,31,否
324286,4297,20:57.0,运动鞋,休闲鞋,贝壳头系列,752.53,1,752.53,福建,福州,男,21,是
485164,9485,49:01.6,运动鞋,训练鞋,阿尔法训练师,713.21,1,713.21,浙江,绍兴,男,29,是
213085,1415,26:08.7,运动配饰,手套,足球守门员手套,334.62,1,334.62,上海,上海,男,27,是
39473,4956,19:18.8,运动装备,训练装备,弹力带,75.5,1,75.5,江苏,苏州,女,24,否
280932,8106,02:13.4,运动装备,篮球装备,运动护具,239.77,1,239.77,天津,天津,男,28,否
386079,7286,46:34.2,运动鞋,篮球鞋,特雷杨系列,1006.77,1,1006.77,天津,天津,男,23,否
494528,4193,58:03.4,运动鞋,训练鞋,阿尔法训练师,791.39,2,1582.78,四川,成都,男,35,是
125817,7204,29:10.0,运动服装,上衣,训练背心,215.9,1,215.9,重庆,重庆,女,33,是
402936,3383,54:58.6,运动服装,套装,足球套装,787.18,1,787.18,河南,许昌,女,24,是
102779,5699,44:39.8,运动服装,外套,训练外套,573.38,1,573.38,湖南,湘潭,女,25,是
389919,9744,09:24.5,运动服装,套装,篮球套装,737.72,2,1475.44,湖北,荆州,男,34,是
387884,7595,56:23.3,运动服装,上衣,训练背心,210.62,1,210.62,广西,柳州,女,26,否
96796,9251,47:40.5,运动鞋,篮球鞋,特雷杨系列,979.16,1,979.16,广东,深圳,男,20,是
483633,3354,02:47.7,运动装备,训练装备,弹力带,132.07,1,132.07,陕西,咸阳,男,25,是
147377,9466,35:02.4,运动服装,下装,运动长裤,276.22,3,828.66,河南,新乡,男,34,是
358031,8708,01:09.3,运动鞋,训练鞋,锋锐系列,736.64,1,736.64,四川,乐山,男,34,是
298152,6462,07:36.4,运动服装,上衣,运动POLO衫,185.09,1,185.09,甘肃,酒泉,男,26,是
68146,419,47:33.2,运动服装,上衣,运动POLO衫,351.59,2,703.18,黑龙江,齐齐哈尔,男,33,是
9176,6199,36:28.5,运动鞋,训练鞋,锋锐系列,701.92,1,701.92,青海,海东,女,33,否
338817,4561,33:15.6,运动服装,下装,运动长裤,381.29,3,1143.87,江西,南昌,男,34,是
452011,1373,54:20.6,运动装备,足球装备,足球,381.56,1,381.56,江苏,苏州,女,21,是
275039,3117,16:01.3,运动装备,足球装备,护腿板,151.1,1,151.1,吉林,吉林,男,30,是
230604,5464,27:03.4,运动鞋,训练鞋,阿尔法训练师,641.12,1,641.12,黑龙江,大庆,男,30,是
217048,4093,18:35.8,运动服装,上衣,运动POLO衫,293.24,1,293.24,湖北,荆州,女,22,是
70859,8914,24:44.5,运动服装,下装,足球短裤,227.5,2,455,吉林,吉林,女,30,否
403985,6362,47:43.6,运动装备,篮球装备,护臂,92.31,1,92.31,四川,乐山,男,37,是
202817,5161,15:01.2,运动配饰,袜子,船袜,63.29,2,126.58,湖南,株洲,女,40,是
120709,3956,37:42.1,运动配饰,帽子,针织帽,158.29,3,474.87,广东,东莞,女,18,是
1729,4079,15:01.0,运动服装,下装,训练短裤,248.53,2,497.06,北京,北京,女,31,是
313144,6099,55:26.1,运动配饰,包袋,单肩包,272.43,1,272.43,天津,天津,女,51,否
197802,6468,57:22.6,运动鞋,训练鞋,银河系列,559.73,1,559.73,贵州,安顺,男,33,否
418878,2128,17:46.2,运动鞋,训练鞋,锋锐系列,587.75,1,587.75,贵州,遵义,男,31,是
416536,6588,18:04.6,运动服装,上衣,训练T恤,159.53,2,319.06,黑龙江,齐齐哈尔,女,26,是
366821,9342,49:52.2,运动服装,外套,保暖外套,666.54,2,1333.08,福建,福州,女,26,否
19288,1435,24:59.5,运动服装,上衣,跑步T恤,255.57,2,511.14,天津,天津,女,31,是
406955,3921,38:20.9,运动配饰,帽子,针织帽,132.22,3,396.66,陕西,西安,女,42,是
183404,5018,31:01.9,运动装备,篮球装备,篮球,300.02,1,300.02,四川,乐山,男,30,是
360665,5066,29:04.2,运动鞋,训练鞋,耐力系列,577.15,2,1154.3,河南,许昌,男,34,是
1338,5163,43:33.1,运动配饰,袜子,篮球袜,97.12,1,97.12,安徽,合肥,女,33,是
443449,6056,29:43.8,运动服装,上衣,足球球衣,497.03,1,497.03,贵州,贵阳,男,19,是
213131,5054,47:08.5,运动服装,下装,运动七分裤,288.76,1,288.76,四川,宜宾,女,25,是
